amfi_code,scheme_name,date,rolling_90d_sharpe
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-04,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-05,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-06,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-07,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-10,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-11,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-12,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-13,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-14,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-17,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-18,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-19,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-20,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-21,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-24,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-25,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-26,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-27,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-28,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-01-31,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-01,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-02,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-03,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-04,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-07,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-08,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-09,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-10,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-11,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-14,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-15,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-16,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-17,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-18,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-21,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-22,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-23,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-24,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-25,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-02-28,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-01,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-02,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-03,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-04,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-07,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-08,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-09,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-10,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-11,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-14,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-15,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-16,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-17,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-18,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-21,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-22,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-23,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-24,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-25,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-28,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-29,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-30,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-03-31,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-01,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-04,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-05,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-06,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-07,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-08,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-11,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-12,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-13,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-14,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-15,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-18,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-19,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-20,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-21,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-22,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-25,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-26,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-27,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-28,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-04-29,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-02,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-03,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-04,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-05,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-06,
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-09,0.6657362742392531
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-10,0.8632230454832779
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-11,0.8721223930500046
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-12,0.9277986115078524
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-13,0.889163179606918
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-16,0.45009004363356264
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-17,0.5042239749605173
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-18,0.7074362903680323
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-19,0.7118067935918078
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-20,0.6400593245577733
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-23,0.7146955050824716
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-24,0.7013570195333505
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-25,0.8343651736918123
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-26,1.3330835392567044
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-27,1.3233026870360716
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-30,1.0915910694926896
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-05-31,1.1974710313770955
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-01,1.555151336036555
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-02,1.7619934679782265
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-03,1.7481387748959296
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-06,1.6377219123216136
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-07,1.4758036745671688
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-08,1.2715658156520036
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-09,1.2134151432952858
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-10,1.1326780585822673
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-13,0.880701718260031
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-14,0.5351036672911424
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-15,0.6038454089323407
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-16,0.866523660897573
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-17,1.0713483877474173
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-20,0.7474139973473983
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-21,0.580919766433432
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-22,0.6683386811738813
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-23,0.4549431014526713
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-24,0.5937634088505724
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-27,0.3840344088909895
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-28,0.4319012703719988
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-29,0.7353582770235678
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-06-30,0.7508785179274633
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-01,0.7157882264866935
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-04,1.472862918902948
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-05,1.1863539089886783
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-06,0.6847918803040345
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-07,0.8817628029275767
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-08,0.8526593082170261
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-11,1.0488498513295357
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-12,1.0968258402807296
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-13,0.9961500902933638
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-14,0.8422376840280426
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-15,1.091980790293615
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-18,0.8857265628904768
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-19,0.919585856043229
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-20,0.442527276795607
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-21,0.29535633755913715
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-22,0.23587385716043963
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-25,-0.03644371766241909
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-26,-0.36669362660658816
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-27,-0.19479796524112591
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-28,-0.1758099456490938
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-07-29,-0.18761930967259613
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-01,0.12863261243064017
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-02,0.359130697521191
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-03,0.73227858317892
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-04,0.855350427169611
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-05,0.8591950859448968
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-08,1.0490030142648032
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-09,0.7212399601671446
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-10,0.2885899909073693
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-11,0.2175492693131009
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-12,-0.008670135091873988
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-15,-0.40662250942059475
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-16,-0.48570751908530974
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-17,-0.506869603481388
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-18,-0.7726035861503705
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-19,-0.5575301994234446
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-22,-0.465224881021532
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-23,-0.6716983811778121
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-24,-0.3248189733948445
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-25,-0.829733679969265
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-26,-0.18452615792322477
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-29,-0.1825716858501348
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-30,-0.3496472094574967
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-08-31,-0.7476178968117654
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-01,-0.7501569976214955
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-02,-0.7542396345176495
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-05,-0.803402434639502
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-06,-0.6359439121481804
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-07,-0.7433973928380755
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-08,-0.8410290079670311
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-09,-0.7138240560016946
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-12,-0.3595427387918733
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-13,-0.3568412873771279
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-14,-0.4206179183029323
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-15,-0.16239051891335532
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-16,-0.5422957958294254
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-19,-0.79188082673841
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-20,-0.7307498467563192
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-21,-0.7510181397058175
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-22,-0.9981593223677697
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-23,-0.6160112588075727
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-26,-0.9269402221686891
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-27,-0.7619504689535298
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-28,-0.9118881281212025
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-29,-1.552761307608892
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-09-30,-1.4377782304774724
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-03,-1.2788267504194786
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-04,-1.1300323450310803
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-05,-1.4710546514828498
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-06,-1.4638831571064435
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-07,-1.6549547418319728
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-10,-1.5622536227142074
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-11,-1.6283445591937376
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-12,-1.7253513770376052
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-13,-1.8203205852436137
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-14,-1.5870566656976415
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-17,-1.7112025900819816
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-18,-1.5268029482663095
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-19,-1.787057999890888
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-20,-2.0373354990327637
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-21,-1.9529623687697735
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-24,-2.1246014584584962
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-25,-2.0284921450429594
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-26,-1.9367120233212072
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-27,-1.8041088890262136
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-28,-1.42179190418769
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-10-31,-1.462154834838201
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-01,-1.0707314152957086
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-02,-1.1602129018983736
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-03,-1.5939999457027478
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-04,-1.3610196379508173
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-07,-1.8473249877505247
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-08,-1.8922716366248578
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-09,-1.873571335139121
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-10,-1.9096393741146382
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-11,-2.188622850228023
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-14,-2.124570027254423
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-15,-2.115104298735252
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-16,-2.3717884570630905
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-17,-2.143935687015946
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-18,-2.0623563304210952
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-21,-2.074504272655301
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-22,-1.5441644043209233
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-23,-1.4524607035959984
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-24,-1.669451347767984
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-25,-1.6897719909093167
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-28,-1.8397470922782047
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-29,-1.4787184884015105
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-11-30,-1.4403365936756014
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-01,-1.587397414530909
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-02,-1.6687502757100454
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-05,-1.9880976181728072
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-06,-2.2901441036090704
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-07,-2.4423279066471615
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-08,-2.305641401935022
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-09,-2.2516933299844974
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-12,-2.2997126888733987
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-13,-2.148818120987173
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-14,-1.7110505605091435
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-15,-1.7467605413968443
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-16,-1.5054112832661641
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-19,-1.1412477936139014
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-20,-1.2494939607798559
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-21,-1.3716574660997256
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-22,-1.3379689230254026
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-23,-1.335160056534474
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-26,-1.7856122626857018
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-27,-1.5295310502263795
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-28,-1.7747249114802477
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-29,-1.3300047771943797
100025,HDFC Short Term Debt Fund - Regular - Growth,2022-12-30,-1.8402552190386117
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-02,-1.8054428443765462
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-03,-1.6254420284555995
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-04,-1.0755630239289593
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-05,-1.1789401614377315
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-06,-1.1869934900911723
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-09,-1.1212655616802683
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-10,-0.9621413463872903
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-11,-0.8490920965188197
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-12,-0.8217849244061106
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-13,-1.1291711700136833
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-16,-1.477922865141072
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-17,-1.3117666298834796
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-18,-1.1591519266502195
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-19,-1.0608012483842393
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-20,-0.5880317356829643
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-23,-0.4342422593756018
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-24,-0.3986072137621951
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-25,-0.32248353121503887
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-26,0.14817412139908392
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-27,0.13812946477224053
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-30,0.5907626116423618
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-01-31,0.5775576535121565
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-01,0.5074772267420462
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-02,0.7517711739293395
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-03,0.855408777627683
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-06,0.5717358615836567
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-07,0.3668242569790709
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-08,-0.003835996413875534
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-09,-0.016725774592677045
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-10,-0.14815206533783667
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-13,0.022406122246818688
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-14,0.1672225873552028
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-15,0.5931319476185501
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-16,0.8284906395849798
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-17,0.5022604342830691
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-20,0.8306728955991288
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-21,1.1191102785667526
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-22,1.228230229394918
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-23,1.1798082148128801
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-24,0.6546012080778176
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-27,0.6946573907804799
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-02-28,0.6280163100821958
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-01,0.5508125868110098
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-02,0.27372028350478594
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-03,-0.29420395831283147
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-06,0.23387614787686922
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-07,0.25985542240748627
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-08,-0.020553498134993263
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-09,0.18810446806697026
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-10,-0.32340876553750214
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-13,0.2726352083773478
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-14,0.4141561469484457
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-15,0.8154485113751622
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-16,0.41491063894171576
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-17,0.744460409417036
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-20,0.6643261261732344
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-21,0.8511083160759434
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-22,1.102700013637231
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-23,1.0446283255934352
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-24,0.982322691034555
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-27,1.3278949012878931
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-28,0.8430706351203072
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-29,0.7666312685332944
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-30,1.0421233675339603
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-03-31,0.908067484819796
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-03,1.0652959554178483
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-04,1.1156357544409117
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-05,1.0880372658498687
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-06,0.9052578246606318
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-07,1.1316883707332668
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-10,1.0193570107051615
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-11,1.110920751926911
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-12,1.0916899821542028
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-13,1.0815211444634862
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-14,0.6988656523064045
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-17,0.43971320485937365
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-18,0.03359263211761409
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-19,-0.1817393539145395
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-20,-0.007804527755572404
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-21,-0.16852529690005238
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-24,-0.48913117592373656
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-25,-0.2003991231940278
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-26,0.15962611016065498
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-27,0.3674975352063903
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-04-28,0.46107646717168915
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-05-01,0.6153374412869771
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-05-02,0.781931881917148
100025,HDFC Short Term Debt Fund - Regular - Growth,2023-05-03,1.176127854009514
